Entry,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b4012,69.45963304517821,-0.327457369337023,0.24248310191861303,-1.35043376938872,0.176876884854529,0.212140314429958,yjaB,GNAT-family putative N-acetyltransferase; acetyl coenzyme A-binding protein,
b3210,2365.8804946853797,-0.327784340988775,0.155051981899711,-2.11402870813214,0.0345128154254813,0.0469551278583599,arcB,"aerobic respiration control sensor histidine protein kinase, cognate to two-component response regulators ArcA and RssB","eco02020  Two-component system, eco02026  Biofilm formation - Escherichia coli"
b1793,148.082918952861,-0.328201834425633,0.211205968392404,-1.55394204493246,0.120198241423342,0.14859549603733802,yoaF,DUF333 family outer membrane lipoprotein,
b3252,581.620822484572,-0.329189248868303,0.12647200922619,-2.60286249014644,0.00924490257702007,0.0137404630458455,csrD,targeting factor for csrBC sRNA degradation,
b0874,210.164538228107,-0.330718923691349,0.263413808884567,-1.2555109585628301,0.209293332461955,0.24806418902420105,ybjE,putative transporter,
b2466,77.96149068417591,-0.33507186418792306,0.299984810399777,-1.1169627680194398,0.264010244819523,0.30747110601676697,ypfG,DUF1176 family protein,
b0696,53.926753889033,-0.337749109812366,0.277795898749057,-1.21581748086737,0.2240544581504,0.263599324821735,kdpC,"potassium translocating ATPase, subunit C",eco02020  Two-component system
b4358,29.5439268386754,-0.338104615020482,0.641081845625707,-0.5273969577012211,0.5979179557562011,0.640402235212435,lgoD,L-galactonate oxidoreductase; L-gulonate oxidoreductase,
b4000,9791.42554847721,-0.338284976534357,0.155145823003729,-2.18043238280561,0.0292254259234189,0.0400284228057978,hupA,"HU, DNA-binding transcriptional regulator, alpha subunit",
b4182,52.6965105527701,-0.33861936247933,0.424717332933393,-0.7972817123817141,0.425287438833057,0.474868508090951,yjfJ,PspA/IM30 family protein,
b1618,398.40356401779997,-0.339290540155139,0.18976914560808497,-1.7879120394832098,0.0737902001811124,0.0942085664487445,uidR,transcriptional repressor,
b1538,790.8397806833771,-0.33990087152721504,0.15404843138036498,-2.20645460964128,0.027352185011514003,0.037715876733652,dcp,dipeptidyl carboxypeptidase II,
b1639,68.7856805664905,-0.34019843207700395,0.16624311954723597,-2.0463910506704597,0.0407179118662528,0.0547514547294317,mliC,"inhibitor of c-type lysozyme, membrane-bound; putative lipoprotein",
b2393,1795.77595099704,-0.34053522892020693,0.19741610504208398,-1.72496174437042,0.0845343669874899,0.107357432081288,nupC,nucleoside (except guanosine) transporter,
b3392,31.9502220452004,-0.341684017042128,0.325014643179437,-1.05128807028392,0.29312630449984195,0.33796787737421996,hofP,DNA catabolic protein,
b0033,1736.4547037502898,-0.34184429205933303,0.30669500713579806,-1.11460664212239,0.265019022772904,0.30851051663734697,carB,carbamoyl-phosphate synthase large subunit,"eco00240  Pyrimidine metabolism, eco00250  Alanine, aspartate and glutamate metabolism, eco01100  Metabolic pathways"
b3160,203.152945357576,-0.342481065830837,0.3751624314162221,-0.9128874246229449,0.36130175202033105,0.408060258880349,yhbW,putative luciferase-like monooxygenase,
b2078,115.174753640196,-0.34397917258000704,0.20671652522829997,-1.6640139060005599,0.0961096504519807,0.120671510955563,baeS,sensory histidine kinase in two-component regulatory system with BaeR,eco02020  Two-component system
b4141,308.516959791618,-0.3461835899656311,0.18210567274887302,-1.9010038772544098,0.0573015047649709,0.0750349911853247,yjeH,putative transporter,
b1740,1178.8684867918598,-0.34961730191401896,0.14081021191601,-2.48289734925304,0.0130318635211426,0.0189026158997995,nadE,"NAD synthetase, NH3/glutamine-dependent","eco00760  Nicotinate and nicotinamide metabolism, eco01100  Metabolic pathways"
b2226,61.553619032384006,-0.35152864351899105,0.22946831552866198,-1.5319267181140899,0.12554051945470598,0.154695307995046,yfaQ,"tandem DUF2300 domain protein, putative host defense protein",
b0294,231.241622068489,-0.35299366685171296,0.5411584292338499,-0.6522926518052521,0.514212399488562,0.560709205032123,ecpR,putative transcriptional regulator for the ecp operon,
b3226,349.579836953219,-0.35415790612634396,0.18154157149584804,-1.95083640186757,0.0510765100603812,0.0676853052898059,nanR,sialic acid-inducible nan operon repressor,
b0811,6087.359572198499,-0.354320158104991,0.268359408531356,-1.32031949259417,0.186728370181582,0.223048341329013,glnH,glutamine transporter subunit,eco02010  ABC transporters
b2781,890.6154892273951,-0.355174142615396,0.16197232229399,-2.19280762037067,0.028321242678233997,0.0388904020835169,mazG,nucleoside triphosphate pyrophosphohydrolase,"eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco00760  Nicotinate and nicotinamide metabolism, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways"
b3382,28.4602798607898,-0.35575019416327797,0.38940417267704397,-0.913575711625263,0.36093983368222,0.407825118721861,yhfY,PRD domain protein,
b1777,345.207994236084,-0.35637965396348104,0.304691139909542,-1.16964232720809,0.242144936179589,0.283374731223842,yeaC,DUF1315 family protein,
b3765,90.92028321510759,-0.35824425833244705,0.24284801074865603,-1.47517888751917,0.140164455962305,0.17144135623236303,yifB,magnesium chelatase family protein and putative transcriptional regulator,
b3803,1117.45140426617,-0.3590072199029721,0.12560399258646,-2.85824687981831,0.00425988819283836,0.0066440231485009795,hemX,putative uroporphyrinogen III methyltransferase,"eco00860  Porphyrin and chlorophyll metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments"
b3072,193.87631380178902,-0.364691661713972,0.33311289211154804,-1.0947990016305,0.273604703930662,0.317113708837067,aer,fused signal transducer for aerotaxis sensory component/methyl accepting chemotaxis component,"eco02020  Two-component system, eco02030  Bacterial chemotaxis"
b0993,206.21750658029598,-0.36539841597246503,0.196210285213318,-1.8622796229831,0.0625636861854308,0.0811248579911769,torS,hybrid sensory histidine kinase in two-component regulatory system with TorR,eco02020  Two-component system
b3809,365.604134567977,-0.365447478041323,0.130439315912872,-2.80166662546305,0.00508393795263905,0.00783450432826172,dapF,diaminopimelate epimerase,"eco00300  Lysine biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01230  Biosynthesis of amino acids"
b3440,1105.01027444358,-0.365681246810705,0.11793299030976599,-3.1007544695525495,0.0019302827560025,0.0031436710568905,yhhX,putative oxidoreductase,
b1596,225.92557077006,-0.36585389628646003,0.36358543386635206,-1.00623914549047,0.314300545871479,0.35894935350711704,ynfM,putative arabinose efflux transporter,
b3811,412.65031541590105,-0.36839093654927796,0.14950435513561,-2.46408163972965,0.0137364819475947,0.0198490667793947,xerC,site-specific tyrosine recombinase,
b0660,1409.81151246574,-0.37036782288789294,0.150619234382358,-2.45896763721217,0.0139337177610546,0.0200684870901617,ybeZ,"heat shock protein, putative NTPase; PhoH-like protein",
b4186,54.706411639254,-0.371102969352849,0.40192451629789705,-0.9233150860541091,0.355843028328502,0.40223756035599395,yjfC,ATP-Grasp family ATPase,
b3377,39.336961851685,-0.37132913241998206,0.354114259797007,-1.04861389268211,0.294355859162094,0.339238094855358,yhfT,inner membrane protein,
b2300,566.223962120781,-0.37134370049910204,0.11161512528180499,-3.32700160091687,0.000877858691500895,0.00149101095297815,yfcE,phosphodiesterase activity on bis-pNPP,
b0492,1210.36099886241,-0.371523309850945,0.186301143515772,-1.9942084242735298,0.04612928190484201,0.0614670943714444,ybbN,"DnaK co-chaperone, thioredoxin-like protein",
b3152,79.6469195909622,-0.37420217305632003,0.198460096473532,-1.8855285254092602,0.0593585169539145,0.0774228837161924,yraR,putative nucleoside-diphosphate-sugar epimerase,
b2017,915.7475466076829,-0.375010091418365,0.316657637125315,-1.18427616280721,0.23630376158002303,0.276905423794965,yefM,antitoxin of the YoeB-YefM toxin-antitoxin system,
b4386,319.656308060318,-0.37701186042703705,0.157230411194744,-2.3978304041962595,0.0164924993646302,0.0234609119648063,lplA,lipoate-protein ligase A,"eco00785  Lipoic acid metabolism, eco01100  Metabolic pathways"
b1491,289.195677526773,-0.377933759070016,0.210688083163767,-1.7938070032003102,0.0728439787726066,0.093090113527806,yddW,"liprotein, glycosyl hydrolase homolog",
b1305,117.55334607003799,-0.37825605052636996,0.205059190817523,-1.84461885867369,0.0650930017149493,0.0841577648877975,pspB,psp operon transcription co-activator,
b0129,153.387095683806,-0.38103915324242504,0.22038906057829,-1.72893859723617,0.0838200851922457,0.106603396939131,yadI,putative PTS Enzyme IIA,
b3580,126.475838673366,-0.38215141983177603,0.53573606957359,-0.7133203111299621,0.47564757177795997,0.523986661841487,lyxK,L-xylulose kinase,"eco00040  Pentose and glucuronate interconversions, eco00053  Ascorbate and aldarate metabolism"
b0293,452.006385522216,-0.3826677826493429,0.555016890567514,-0.6894705172991371,0.490527220411014,0.537977972612823,ecpA,ECP pilin,
b2422,50.970958375387106,-0.38267432002840995,0.262522700649275,-1.4576808751470802,0.144928525847199,0.176698244059108,cysA,sulfate/thiosulfate transporter subunit,"eco00920  Sulfur metabolism, eco02010  ABC transporters"
b0567,77.3818009585638,-0.38277278956831395,0.20937213616877898,-1.82819355322312,0.067520508217075,0.0871264145427529,ybcH,PRK09936 family protein,
b2874,114.679949099894,-0.38511438868097403,0.22302801036918599,-1.7267534604441899,0.0842119499612607,0.10699918737893901,yqeA,putative amino acid kinase,"eco00220  Arginine biosynthesis, eco00230  Purine metabolism, eco00910  Nitrogen metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b0513,28.0002150329944,-0.38807765315941,0.471723666679985,-0.822680057353747,0.410689959004026,0.45992421327044397,ybbY,putative uracil/xanthine transporter,
b2473,153.391498568097,-0.39004026549754905,0.23393573217459301,-1.6672966625143502,0.0954554299653916,0.11990684455406402,ypfH,"palmitoyl-CoA esterase activity, uncertain physiological substrate",
b2469,542.549983376162,-0.390469622055684,0.19008873423257197,-2.05414394299636,0.0399617620528563,0.0537892210686087,narQ,sensory histidine kinase in two-component regulatory system with NarP,eco02020  Two-component system
b1586,96.04944871987931,-0.392384496675601,0.297554089966754,-1.31869972521447,0.18726951869059302,0.223594074296194,ynfD,DUF1161 family periplasmic protein,
b1662,904.434876264467,-0.395564071728154,0.139828262252892,-2.82892789594097,0.004670422008798789,0.00723751728349485,ribC,"riboflavin synthase, alpha subunit","eco00740  Riboflavin metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites"
b0504,30.6782018992758,-0.39574251863869203,0.29921055157505394,-1.3226222021766598,0.18596104705429103,0.222432217238518,allS,allD operon transcriptional activator,
b0817,548.452594292503,-0.39614195607441605,0.20192504902535502,-1.9618267173216,0.0497826620107715,0.0660697360253011,mntR,Mn(2+)-responsive manganese regulon transcriptional regulator,
b0796,265.111779923138,-0.39660941218679496,0.208799789121936,-1.8994722832559099,0.0575024074873951,0.0752609210972172,ybiH,DUF1956 domain-containing tetR family putative transcriptional regulator,
b3912,1089.4417617822,-0.40141835641933205,0.14632344704508402,-2.7433631760715,0.00608133855738004,0.00924043023638559,cpxR,response regulator in two-component regulatory system with CpxA,"eco01503  Cationic antimicrobial peptide (CAMP) resistance, eco02020  Two-component system"
b3535,90.27823936590549,-0.40246091832100206,0.299329755836339,-1.3445402953559,0.17877373524084603,0.21431844536555103,yhjR,DUF2629 family protein,
b2889,179.492253930459,-0.40335054525774894,0.271435718385314,-1.48598919721087,0.137281978429656,0.16822590705490897,idi,isopentenyl diphosphate isomerase,"eco00900  Terpenoid backbone biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics"
b1709,294.331738037058,-0.405342223098765,0.126290653792399,-3.20959794669431,0.00132920751484391,0.0022012406597259,btuD,vitamin B12 ABC transporter ATPase,eco02010  ABC transporters
b0528,39.3772834823122,-0.405869240905813,0.20715023797088,-1.95929893627672,0.0500777882649628,0.0664281861334731,ybcJ,ribosome-associated protein; putative RNA-binding protein,
b4243,810.849546127818,-0.40616258658504606,0.202824242047088,-2.0025347191523104,0.0452272529061891,0.0603560875050904,ridA,"enamine/imine deaminase, reaction intermediate detoxification",
b0437,2777.21457933818,-0.408556265969171,0.13461112923725901,-3.0350853475797797,0.00240467628331082,0.0038711202546259796,clpP,proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases,
b2467,608.773642269642,-0.40874611913773606,0.141535283161525,-2.8879450410344703,0.0038776761898438204,0.00608366347229785,nudK,GDP-mannose pyrophosphatase,
b2126,367.396570276931,-0.409307542693201,0.21175568097498998,-1.93292355042669,0.0532456162404347,0.0703839660617206,yehU,inner membrane putative sensory kinase in two-component system with YehT,
b0310,30.262877718852202,-0.409772702849248,0.42489282900588,-0.9644142590214829,0.33483827620098,0.38076551511410206,ykgH,putative inner membrane protein,
b1816,354.55803031247,-0.416793500350879,0.246418582868351,-1.69140450163838,0.0907595731197598,0.11438724346162599,yoaE,putative membrane protein/conserved protein,
b0345,236.148069308544,-0.42164614716586607,0.158802981547274,-2.65515258629037,0.00792725418413782,0.0118886406729891,lacI,lactose-inducible lac operon transcriptional repressor,
b1585,454.562992795933,-0.42273328969101504,0.16970667925002697,-2.4909643601487597,0.0127396898283889,0.0184993963408406,ynfC,UPF0257 family lipoprotein,
b3825,777.641572022479,-0.422941857646803,0.160677241625317,-2.63224494874675,0.00848226836094677,0.0126910364263732,pldB,lysophospholipase L2,eco00564  Glycerophospholipid metabolism
b0587,493.41398744545603,-0.42387717311441897,0.5583557839448461,-0.7591524710636641,0.44776135403193196,0.497241888759614,fepE,regulator of length of O-antigen component of lipopolysaccharide chains,
b3354,173.02122393668202,-0.425017282572622,0.151422379812949,-2.8068326696334,0.00500312229246076,0.007721514509539491,yheU,UPF0270 family protein,
b2011,869.685440695236,-0.425176533697706,0.109207962014799,-3.89327413362123,9.890028413307719e-05,0.000189036350003641,sbcB,exodeoxyribonuclease I; exonuclease I,eco03430  Mismatch repair
b0956,281.581387370252,-0.42587860072456,0.159474436133178,-2.6705132875899102,0.007573537394626759,0.0113710213400933,matP,Ter macrodomain organizer matS-binding protein,
b3032,607.359063390231,-0.4286292563587721,0.15487613605158201,-2.76756166112005,0.0056477360531766605,0.00865594670657289,cpdA,"3',5' cAMP phosphodiesterase",eco00230  Purine metabolism
b3810,343.80487586764605,-0.43291468949104295,0.17572801251384898,-2.46354968281978,0.0137568828143988,0.0198569151831338,yigA,DUF484 family protein,
b0243,1224.5891081716,-0.436032097071127,0.137684886389606,-3.16688424201688,0.00154081639221408,0.0025358473253994803,proA,gamma-glutamylphosphate reductase,"eco00330  Arginine and proline metabolism, eco00332  Carbapenem biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01230  Biosynthesis of amino acids"
b2572,2013.9803428462199,-0.43679178429652293,0.213723537698339,-2.04372334933476,0.0409808851838332,0.0550771471087687,rseA,anti-sigma factor,
b2072,17.147010646008102,-0.4382472343429121,0.5147564358545179,-0.8513681497063801,0.394564878720639,0.44242629892048,yegK,ser/thr phosphatase-related protein,
b0862,470.135734844183,-0.43930391721908,0.21325744718953402,-2.0599698768252,0.0394014206580039,0.0530888618616985,artQ,arginine ABC transporter permease,eco02010  ABC transporters
b3107,62.797922084979106,-0.439875158024098,0.335920944624512,-1.30946035090424,0.19037845991940197,0.22710164306033,yhaL,uncharacterized protein,
b1832,1694.5873957665399,-0.446244701974393,0.161676958841572,-2.7601007909338,0.00577835311567286,0.00883062835016135,msrC,free methionine-(R)-sulfoxide reductase,eco00270  Cysteine and methionine metabolism
b3802,1127.4538378506,-0.446772917698804,0.097919686774345,-4.56264651589815,5.0512819654605106e-06,1.1318455282404302e-05,hemY,putative protoheme IX synthesis protein,
b3207,1398.3069402684803,-0.44871435767688794,0.31960111822544796,-1.40398243963703,0.160324078761036,0.19368842484199802,yrbL,Mg(2+)-starvation-stimulated protein,
b4539,327.629951423948,-0.449874999768182,0.24916696313041697,-1.8055162454771798,0.0709939356951107,0.0911932453321551,yoeB,toxin of the YoeB-YefM toxin-antitoxin system,
b3887,230.66411172928102,-0.45035529146736203,0.157562869344125,-2.8582577439851296,0.0042597423352513895,0.0066440231485009795,dtd,D-tyr-tRNA(Tyr) deacylase,
b0588,806.374736601935,-0.451164581494205,0.28635042298190805,-1.5755680637591,0.11512538098644501,0.142656532347986,fepC,ferrienterobactin ABC transporter ATPase,eco02010  ABC transporters
b1712,1370.70547609031,-0.452191318823835,0.17951991251034602,-2.51889226381934,0.0117724671667165,0.0172173954759089,ihfA,"integration host factor (IHF), DNA-binding protein, alpha subunit",
b2753,577.1496557056311,-0.455078270757043,0.273968332399215,-1.66106157880292,0.0967010799204161,0.121241949446533,iap,aminopeptidase in alkaline phosphatase isozyme conversion,
b0178,3012.6695876014696,-0.45525503466252504,0.128608240903464,-3.5398589659915096,0.000400340911909788,0.0007099526200981059,skp,periplasmic chaperone,
b2237,302.271717469103,-0.45612339505821003,0.274243057686288,-1.6632085380989998,0.0962706991416633,0.120816539651293,inaA,acid-inducible Kdo/WaaP family putative kinase,
b0146,510.09277538355906,-0.458674279721915,0.12531618599381097,-3.6601359679472405,0.000252081449863771,0.00045900623643691505,sfsA,sugar fermentation stimulation protein A,
b1186,989.52084638331,-0.46033015420799206,0.222752681929326,-2.0665526907282903,0.0387763225918251,0.0522731625183496,nhaB,sodium:proton antiporter,
b1529,144.547988302851,-0.46085189824703204,0.264235268724499,-1.7440968439664701,0.0811422043035991,0.103296673712787,marC,UPF0056 family inner membrane protein,
b0904,2291.3500358688,-0.46143166867078794,0.270839777107934,-1.7037071644277,0.0884358089987785,0.11172390536845699,focA,formate channel,
b0840,427.03426285047897,-0.462219477598166,0.13757769998191902,-3.3596976665470804,0.000780278103027624,0.00133381302018833,deoR,deoxyribose-5-phosphate-inducible deoxyribose operon transcriptional repressor; repressor of nupG and tsx,
b3746,494.007397615165,-0.46320781329422295,0.19321629278598898,-2.39735379773218,0.0165139697782879,0.0234788648562689,ravA,"hexameric AAA+ MoxR family ATPase, putative molecular chaperone",
b0222,619.399446467599,-0.463601450665742,0.1365754621876,-3.3944710363047403,0.0006876131293934099,0.00118303348396934,gmhA,D-sedoheptulose 7-phosphate isomerase,"eco00540  Lipopolysaccharide biosynthesis, eco01100  Metabolic pathways"
b4125,578.986719600104,-0.46373070368215896,0.17607322414511398,-2.6337377868423997,0.00844506787679006,0.0126509119577211,dcuS,"sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration",eco02020  Two-component system
b0494,348.577958292219,-0.4649860036322,0.13290706425638302,-3.49858005090854,0.000467742655879079,0.0008218021629451639,tesA,acyl-CoA thioesterase 1 and protease I and lysophospholipase L1,eco01040  Biosynthesis of unsaturated fatty acids
b4046,152.087521630942,-0.46533041764335104,0.153149298509917,-3.03841037582827,0.00237829836860479,0.0038333083668946,zur,"transcriptional repressor, Zn(II)-binding",eco02024  Quorum sensing
b2386,14.1593521475178,-0.46881446125023296,0.399130327990316,-1.17458992307297,0.24015881675310702,0.28117446639276,fryC,putative enzyme IIC component of PTS,
b1727,937.1657953817121,-0.471227079956249,0.141273985147174,-3.3355545217000895,0.0008512945888769,0.00144867514066095,yniC,2-deoxyglucose-6-P phosphatase,
b0241,28.0507030285482,-0.471818130513171,0.314627205968705,-1.4996100831792099,0.133715434256029,0.164082815486237,phoE,outer membrane phosphoporin protein E,
b4092,34.3464653466587,-0.47284469984399796,0.373643314059363,-1.26549755355417,0.205693024821585,0.24405348606961802,phnP,"5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase",eco00440  Phosphonate and phosphinate metabolism
b1103,474.847706459996,-0.473093107104904,0.13887258431986,-3.4066702900498,0.0006576051359458861,0.0011365644466869301,hinT,"purine nucleoside phosphoramidase, dadA activator protein",
b3599,380.681508059893,-0.47317650921140203,0.296878786648573,-1.59383738579988,0.110972461559996,0.13809096647217098,mtlA,"mannitol-specific PTS enzyme: IIA, IIB and IIC components","eco00051  Fructose and mannose metabolism, eco02060  Phosphotransferase system (PTS)"
b3461,1612.3018903536,-0.47576209717492,0.16489723653646302,-2.8852035799260802,0.0039116062593393605,0.00613326915249843,rpoH,"RNA polymerase, sigma 32 (sigma H) factor",
b3095,524.958171531216,-0.476639618937755,0.15870408609307798,-3.00332291796327,0.00267048909958549,0.00427826544758472,yqjA,general envelope maintenance protein; DedA family inner membrane protein; putative multidrug efflux transporter,
b1811,207.480194832478,-0.47713945615885706,0.210800864174199,-2.2634606268243997,0.02360730910235,0.0327735170322001,yoaH,UPF0181 family protein,
b2477,1312.54434004424,-0.47847201586793603,0.115519140267973,-4.14192846967188,3.4439776233138896e-05,6.93764057300816e-05,bamC,BamABCDE complex OM biogenesis lipoprotein,
b1655,1485.2544083778,-0.47919019017316106,0.302047653590889,-1.58647214926624,0.11263224506524,0.139913905247687,mepH,"murein DD-endopeptidase, space-maker hydrolase",
b3059,103.057896204842,-0.47988267842330107,0.161217601199425,-2.97661468011604,0.00291450057115581,0.00465793374414239,plsY,putative glycerol-3-phosphate acyltransferase,"eco00561  Glycerolipid metabolism, eco00564  Glycerophospholipid metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites"
b0440,4498.7400944600395,-0.4807084196487,0.176413444083905,-2.72489674551145,0.0064321599107651705,0.009751154424719998,hupB,"HU, DNA-binding transcriptional regulator, beta subunit",
b4143,10860.0060872008,-0.48577243622766203,0.246596880639652,-1.9699050327303702,0.0488492555473548,0.064960939833149,groL,"Cpn60 chaperonin GroEL, large subunit of GroESL",eco03018  RNA degradation
b1758,77.2004831863577,-0.48768719769152297,0.281142738562837,-1.73466047952906,0.0828009602316251,0.105357768582495,ynjF,CDP-alcohol phosphatidyltransferase family inner membrane protein,
b2384,12.7305391522416,-0.489831497822496,0.33870150617018496,-1.44620407320059,0.14811997160843202,0.180257928750995,ypdE,aminopeptidase,
b0166,1859.2074119320498,-0.49336049603620097,0.18746993079871804,-2.63167801862535,0.008496434211171109,0.0126920270057641,dapD,"2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase","eco00300  Lysine biosynthesis, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01230  Biosynthesis of amino acids"
b0385,21.6959702914023,-0.495565615239314,0.288532178173854,-1.71754020080462,0.0858805157669761,0.10875465791398,yaiC,"diguanylate cyclase, cellulose regualtor",eco02026  Biofilm formation - Escherichia coli
b2992,142.776137066133,-0.49573903812995596,0.20312159398466,-2.44060234269033,0.0146627906265322,0.0210499910888474,hybE,hydrogenase 2-specific chaperone,
b0973,22.2616981054207,-0.49846564629187606,0.44984445907426396,-1.1080844417149598,0.267825349495601,0.311094856485039,hyaB,"hydrogenase 1, large subunit","eco00633  Nitrotoluene degradation, eco01120  Microbial metabolism in diverse environments"
b0242,954.469574300827,-0.500463942573671,0.15229105977843202,-3.2862332385222994,0.0010153689711224,0.00170276477900615,proB,gamma-glutamate kinase,"eco00330  Arginine and proline metabolism, eco00332  Carbapenem biosynthesis, eco01100  Metabolic pathways, eco01130  Biosynthesis of antibiotics, eco01230  Biosynthesis of amino acids"
b3060,53.2769668918783,-0.501364800521212,0.322841609618921,-1.5529745410234401,0.12042921696708803,0.14881169660628102,ttdR,transcriptional activator of ttdABT,
b3690,29.8882548734581,-0.501723697431584,0.22322764722986502,-2.24758762482024,0.0246024974094058,0.0341015807874365,cbrA,"colicin M resistance protein; FAD-binding protein, putative oxidoreductase",
b0481,338.058654668107,-0.5024938119652941,0.20270217734044899,-2.47897589733992,0.0131760209468056,0.019091198018501,ybaK,Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase,
b0367,14.8117884374667,-0.5025997998944071,0.5248500736344269,-0.9576064197039279,0.33826126077342195,0.38410233584419606,tauC,taurine ABC transporter permease,"eco00920  Sulfur metabolism, eco02010  ABC transporters"
b4353,125.10389845622801,-0.5028435760515201,0.280266307600645,-1.79416348813511,0.0727870779892329,0.0930622254965952,yjiX,DUF466 family protein,
b1650,767.361050871706,-0.503325206066332,0.246795881503907,-2.03943924428238,0.0414062090546193,0.0555643260606499,nemA,"chromate reductase, quinone reductase, FMN-linked; N-Ethylmaleimide reductase; old yellow enzyme","eco00633  Nitrotoluene degradation, eco01120  Microbial metabolism in diverse environments"
b2502,836.1984949746851,-0.505836913498259,0.0885450340572818,-5.71276434510174,1.11155557412631e-08,3.2693535899746205e-08,ppx,exopolyphosphatase,eco00230  Purine metabolism
b3292,267.93173328907903,-0.5074451715525601,0.181599051745787,-2.7943161964464105,0.00520095972574265,0.007989661929586141,zntR,zntA gene transcriptional activator,
b4172,5289.26259422806,-0.5101447691724059,0.11234637229761099,-4.54082102287207,5.60355860064604e-06,1.24716786640218e-05,hfq,"global sRNA chaperone; HF-I, host factor for RNA phage Q beta replication","eco02024  Quorum sensing, eco03018  RNA degradation"
b2501,1399.29814506815,-0.5105645616194171,0.102072275056684,-5.0019906123958,5.67413541476019e-07,1.40487523795343e-06,ppk,"polyphosphate kinase, component of RNA degradosome","eco00190  Oxidative phosphorylation, eco03018  RNA degradation"
b0676,2246.47750583562,-0.51059406121634,0.163192593349147,-3.1287820772842,0.00175532439060863,0.0028693010525475604,nagC,N-acetylglucosamine-inducible nag divergent operon transcriptional repressor,
b2873,36.737299632150396,-0.512948032678984,0.33257836516179995,-1.54233734485235,0.122991638436315,0.15183658295558097,hyuA,D-stereospecific phenylhydantoinase,"eco00240  Pyrimidine metabolism, eco00410  beta-Alanine metabolism, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways"
b2388,221.446204315913,-0.5137025860768211,0.20581258052794502,-2.49597271828128,0.0125612261952432,0.0182702484078838,glk,glucokinase,"eco00010  Glycolysis / Gluconeogenesis, eco00052  Galactose metabolism, eco00500  Starch and sucrose metabolism, eco00520  Amino sugar and nucleotide sugar metabolism, eco00521  Streptomycin biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b3676,55.329883858667706,-0.5197352145715779,0.239261535222525,-2.17224726109109,0.029837017638386004,0.0408239338806797,yidH,DUF202 family inner membrane protein,
b2478,4314.1067448203,-0.52150415576411,0.140801179457403,-3.7038337162643202,0.000212365491631452,0.000390440505404188,dapA,dihydrodipicolinate synthase,"eco00261  Monobactam biosynthesis, eco00300  Lysine biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01230  Biosynthesis of amino acids"
b0589,234.477659838229,-0.524407184869833,0.316786734761186,-1.65539502550561,0.0978443944044616,0.12250173589194699,fepG,iron-enterobactin ABC transporter permease,eco02010  ABC transporters
b3806,4320.3003110769605,-0.528296760003749,0.112502009790607,-4.69588730892038,2.6545186640825697e-06,6.1667583325841106e-06,cyaA,adenylate cyclase,"eco00230  Purine metabolism, eco02026  Biofilm formation - Escherichia coli"
b1838,146.966674125332,-0.531393781472701,0.215310358618875,-2.4680363029506203,0.0135856540769025,0.0196418203084591,pphA,serine/threonine-specific protein phosphatase 1,
b3345,313.379063543215,-0.536554707547722,0.19815257993214602,-2.70778562525634,0.0067733758674635896,0.0102333520366634,tusD,sulfurtransferase for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis,eco04122  Sulfur relay system
b0080,1856.09816866629,-0.537201982839706,0.12141621435569198,-4.424466581258719,9.66808677356157e-06,2.09149047161522e-05,cra,transcriptional repressor-activator for carbon metabolism,
b2346,428.709005088516,-0.5377514600758341,0.158769075448738,-3.3870037887161297,0.000706604119907351,0.00121491946216086,mlaA,"ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component",
